ar_u_token,canonical_input,lemma_ar,lemma_norm,pos,root_norm,ar_u_root,features_json,meta_json,created_at,updated_at
3b3382d5c5a0fef4611997b54ace038a6cae467fe7e2e19167cc68669be44c2d,ارم|noun,إِرَم,ارم,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""89:7:1""}",2026-01-31 13:11:22,
87401cebea6887592c1f12d4e45523e2f0e3c64066b5a188bac0ebfc35776376,بضاعه|noun,بِضَٰعَة,بضاعه,noun,bDE|بضع,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""12:62:4""}",2026-01-31 13:11:22,
de7dadbc8b5cfd397dea30461eeeaaf9a2aecd311a9c2fec095b01c6dfca4ec1,هيهات|noun,هَيْهَات,هيهات,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""23:36:1""}",2026-01-31 13:11:22,
7e64b7a35b0fd630be5d7d8abfb5790f90d436de4f2760ba86e139a3a59d6547,حرس|noun,حَرَس,حرس,noun,Hrs|حرس,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""72:8:6""}",2026-01-31 13:11:22,
df12ddbb215ab63107cd8cab04086821e0bed34dd61ebb29bdb8db3d51403944,حصب|noun,حَصَب,حصب,noun,HSb|حصب,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""21:98:7""}",2026-01-31 13:11:22,
ec91086ca403a202a1ca25a1713e2839527b2c59691373de900c7843ad1ca46a,محصنه|noun,مُّحَصَّنَة,محصنه,noun,HSn|حصن,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""59:14:7""}",2026-01-31 13:11:22,
ba5ded14ca564fab66209abff7d1ab2c804ba242b37d50e3cfb7a7b5d90ddb8f,اسماعيل|noun,إِسْمَاعِيل,اسماعيل,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""21:85:1""}",2026-01-31 13:11:22,
cbc341d0d78d9b0a6728d98e2d139cf7768147f9b5167d4b0c9a3e2b0dd36314,سفاهه|noun,سَفَاهَة,سفاهه,noun,sfh|سفه,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""7:67:5""}",2026-01-31 13:11:22,
ad9dd93b6f020712380e8bd1c974d1b2506142488d345d3d51ac88a8a46d8f5c,حدود|noun,حُدُود,حدود,noun,Hdd|حدد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""4:13:2""}",2026-01-31 13:11:22,
54f62f3ef00461be0de20a49bf1f36a24910f9d40f1035f71d3439c3506c7546,مسخرات|noun,مُسَخَّرَٰت,مسخرات,noun,sxr|سخر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""16:79:5""}",2026-01-31 13:11:22,
c7925ee7aba7dd115c136bf804e93de6405a8815aa159125799c31c181b2ac70,لا|noun,لَا,لا,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""4:95:1""}",2026-01-31 13:11:22,
93fcdd2009be3671a8b5e522ef26455fb0ff6f600a699583681347bd306e54bd,تسريح|noun,تَسْرِيح,تسريح,noun,srH|سرح,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:229:6""}",2026-01-31 13:11:22,
2ff4b661295fb562b0302f15abf9fd5469c453386f515cd9c1cbcc3d7dc28600,يحموم|noun,يَحْمُوم,يحموم,noun,Hmm|حمم,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""56:43:3""}",2026-01-31 13:11:22,
e2ab15286f2dd62f683922a24443cfd03a4054030d350ddd45bc593182984e8e,الم|noun,إِلَّم,الم,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""11:14:1""}",2026-01-31 13:11:22,
9dc2f3f12b5224fc0ce8013f836383e931cb761465cd0ed567bc93c9ceaebb44,مسفوح|noun,مَّسْفُوح,مسفوح,noun,sfH|سفح,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""6:145:18""}",2026-01-31 13:11:22,
daf57717a78374a687251b11b15ef13bbb090b9815fd95706af7a1d14b0e6615,خامسه|noun,خَٰمِسَة,خامسه,noun,xms|خمس,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""24:7:1""}",2026-01-31 13:11:22,
c8588416777cc42804449de8232ab9c2a219b39f04030d46195b3c996fda388a,مقتر|noun,مُقْتِر,مقتر,noun,qtr|قتر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:236:19""}",2026-01-31 13:11:22,
a499e186438b52423c21d8c7a085e159b22c425fd4c38de84ddf5f51492877a8,قرض|noun,قَرْض,قرض,noun,qrD|قرض,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""64:17:4""}",2026-01-31 13:11:22,
56917b635c1acaa786232ba2c3e19167fb72d26427c0eb8cd2a91bf0472a606d,كم|noun,كَم,كم,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""28:58:1""}",2026-01-31 13:11:22,
3a7d02d7b4d065ed55ae9c4f3c9ebb6b4595199a7fb983dea7c9ad13ac85a1ab,يحاد|noun,يُحَآدُّ,يحاد,noun,Hdd|حدد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""58:5:3""}",2026-01-31 13:11:22,
a2c8a3fa3193e7cab64c4a1190195832e79d3fbac51688fe88057443b9cee85f,ابليس|noun,إِبْلِيس,ابليس,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""15:32:2""}",2026-01-31 13:11:22,
de9c5ef006ab71724730c54a57f27cf552657baf463ce8b91643cf660b4900a1,يخادع|noun,يُخَٰدِعُ,يخادع,noun,xdE|خدع,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:9:1""}",2026-01-31 13:11:22,
3dae213113d28bfac67b12885a0ce3760eee900fdf0779467d01513d6a58f265,سلسله|noun,سِلْسِلَة,سلسله,noun,slsl|سلسل,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""69:32:3""}",2026-01-31 13:11:22,
dc0a8c37ad88dff7a53b4db888f9ced320fe24aa6098d963b615aebec0ff7854,محلي|noun,مُحِلِّى,محلي,noun,Hll|حلل,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""5:1:15""}",2026-01-31 13:11:22,
1acb522f2d92e0a471af6d9d8e91cb49061236358d2a407e7706787bd1dc8153,سراع|noun,سِرَاع,سراع,noun,srE|سرع,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""70:43:5""}",2026-01-31 13:11:22,
887b298c9968b09b18857628ed7c6732516e0d90a99222137d2666e49d7d3c5a,او|noun,أَو,او,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""17:91:1""}",2026-01-31 13:11:22,
3a7033f51b4c3a4317f624805a38786174843350901c67c699b3750c60072cfb,في|noun,فِى,في,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""56:78:1""}",2026-01-31 13:11:22,
3620eb558eaf16bf8dc7fe9e1560cc601eab818d9e5d658d7e5429d18718da9c,فردوس|noun,فِرْدَوْس,فردوس,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""23:11:3""}",2026-01-31 13:11:22,
b49537565d1d2a35b144817d02d1569eac9bcfba3d86906e9661d164a46a58bf,كي|noun,كَى,كي,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""20:33:1""}",2026-01-31 13:11:22,
5cc9ebf377a3b271253e87f06a9420f5428a6f709f630d2b9841ea692fa820f8,حسرتي|noun,حَسْرَتَىٰ,حسرتي,noun,Hsr|حسر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""39:56:4""}",2026-01-31 13:11:22,
1a7b8c81b0b8a3d163aa517abef9614c3faee6563217ed83f541be92d337fab8,ـان|noun,ـَٰٔن,ـان,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""10:91:1""}",2026-01-31 13:11:22,
13e886ba76fe97c014b0b24275d59bea7350e26472fc883806f8db2eaaa98c19,تبيع|noun,تَبِيع,تبيع,noun,tbE|تبع,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""17:69:22""}",2026-01-31 13:11:22,
bb0d88b10fbfa025a420c1b1a9f7cd8b7ca1d2728f7a2e5951150e8cc77eb92c,زنجبيل|noun,زَنجَبِيل,زنجبيل,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""76:17:6""}",2026-01-31 13:11:22,
6e7f07ef50b07eb3db159e7fadfdec04cb7dd0f018430f32516a3c1e627ee03d,سامدون|noun,سَٰمِدُون,سامدون,noun,smd|سمد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""53:61:2""}",2026-01-31 13:11:22,
8e5e45b6cfef3cbe6ae33553bd0a4147a47cd79502083c6974a942a82c2cb4d6,انجيل|noun,إِنجِيل,انجيل,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""5:47:3""}",2026-01-31 13:11:22,
0ac4232cd078162810c44cb4784feb576ac3aa50689f0ab4bc3732433131875f,تعاطي|noun,تَعَاطَىٰ,تعاطي,noun,ETw|عطو,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""54:29:3""}",2026-01-31 13:11:22,
53106e7e03503da98b0d89bc7afb988efd9dd1baf6115f49e23e98e76d831b1b,لاكن|noun,لَٰكِنّ,لاكن,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""8:17:3""}",2026-01-31 13:11:22,
2007b702e662885d7126e699c0bbe04e3901ef8d8fa6d405021ed8741e5daf8e,ناكسوا|noun,نَاكِسُوا,ناكسوا,noun,nks|نكس,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""32:12:5""}",2026-01-31 13:11:22,
d00f0742a7f2a8ab270ae8329bb6584929f5beb043f4f06bd8eb54c07f0485e1,ايكه|noun,أَيْكَة,ايكه,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""50:14:2""}",2026-01-31 13:11:22,
35827c58e9f2bc23f7be2f71c50e606b7fc0d40a78a5332fc17837fad9f944b8,سحار|noun,سَحَّار,سحار,noun,sHr|سحر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""26:37:3""}",2026-01-31 13:11:22,
9b2f689242c50d7cd610b9a73bf1e594a60dffa7905de36a34e7fdbef36370c9,بدر|noun,بَدْر,بدر,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""3:123:4""}",2026-01-31 13:11:22,
8841a04089722c78441080305151fae9e4f6bc550933cde1e850d7dba568eb02,بابل|noun,بَابِل,بابل,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:102:21""}",2026-01-31 13:11:22,
0f409bb939513e2bf46d6b97f49dacd4f113e038bccfa6e6437b29fc36dc61da,بضع|noun,بِضْع,بضع,noun,bDE|بضع,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""30:4:2""}",2026-01-31 13:11:22,
5862bc9f57f851591c89b42f9b776dc4d8fefd0098060ee7de0c7cb49c44d5f6,يخدع|noun,يَخْدَعُ,يخدع,noun,xdE|خدع,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""8:62:4""}",2026-01-31 13:11:22,
2385cbf396e653f09d6e2db78b76fecb5595f64a4ba2aa55f8c92262cafd9c24,ينطق|noun,يَنطِقُ,ينطق,noun,nTq|نطق,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""53:3:2""}",2026-01-31 13:11:22,
f99e030a1a66b99f6134d7063552ac9ad102d22f7d091fe0b73f43b1d269c045,حداد|noun,حِدَاد,حداد,noun,Hdd|حدد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""33:19:21""}",2026-01-31 13:11:22,
870fe99202bdf44ee1c9e391673e2e166678e59ef2298322ecac4d34d96d0b1a,دليل|noun,دَلِيل,دليل,noun,dll|دلل,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""25:45:16""}",2026-01-31 13:11:22,
c65539f87bac4ae8c1c8bf9bad7c9f5bd42bf7db047a418b0081a6e20e8b6461,خمسه|noun,خَمْسَة,خمسه,noun,xms|خمس,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""18:22:6""}",2026-01-31 13:11:22,
ff8ffd3c75ff945ad1a2b57255635290aeb09521ed54984022f6580dc71d1c82,سبح|noun,سَبْح,سبح,noun,sbH|سبح,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""79:3:2""}",2026-01-31 13:11:22,
3e6ff0fd3cdb99669b713bfba3947c9cfa78174f1516420f666dcd220b085ca0,تصعد|noun,تُصْعِدُ,تصعد,noun,SEd|صعد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""3:153:2""}",2026-01-31 13:11:22,
ee6c1374763e0866b7969d61da7b4be8424396df60fdf9a0f2e5db58a712c9b3,اسلحت|noun,أَسْلِحَت,اسلحت,noun,slH|سلح,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""4:102:12""}",2026-01-31 13:11:22,
06df6f62d3f35d3b74dcd473c5be5f8d93d940115e5b5e2d7b16c84fd13208b4,سد|noun,سَدّ,سد,noun,sdd|سدد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""36:9:5""}",2026-01-31 13:11:22,
2248587dfaca113b524ee582a891dc364c8f47d8f1f17f5fbdd5f1f010abad55,سفر|noun,سَفَر,سفر,noun,sfr|سفر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:283:4""}",2026-01-31 13:11:22,
7ed2745c952f3f1b1812c21c89c95b4c0953bc0f54c9f5e455d2467e0dac18be,حلال|noun,حَلَٰل,حلال,noun,Hll|حلل,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""8:69:4""}",2026-01-31 13:11:22,
1a4c23907c42af4b7642c16f7e6eb5a7960356b7c9416d508033c26650f8d312,تابوت|noun,تَّابُوت,تابوت,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""20:39:4""}",2026-01-31 13:11:22,
ffc40f06b9500404b5ad847cbdfb28d74488b525ad5e653e9c7872e31f1217b2,ظهري|noun,ظِهْرِيّ,ظهري,noun,Zhr|ظهر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""11:92:10""}",2026-01-31 13:11:22,
365d64fc483a84df816b866476a33fe8f42bb2ca0426fe6c4674526b15803fa1,ضحي|noun,ضُحًى,ضحي,noun,DHw|ضحو,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""93:1:1""}",2026-01-31 13:11:22,
aabff92b7e72b90498c45ee15b115830d9b6abfd110b9057c0738d158e513e20,عيسي|noun,عِيسَى,عيسي,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""5:114:2""}",2026-01-31 13:11:22,
a7c92950ea1ebf73cbb0b323e554f98d1f5969c3b33f9ae00e3d537dc0caa08f,مسرف|noun,مُسْرِف,مسرف,noun,srf|سرف,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""51:34:4""}",2026-01-31 13:11:22,
185fe76a94f6d81d8a827ce78e26f642aee143844218bfe25d1080a553c0283a,تعضل|noun,تَعْضُلُ,تعضل,noun,EDl|عضل,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:232:7""}",2026-01-31 13:11:22,
38584ed04344971c3c86dab4d6ef5b8b80c216a0448367edf17176093327be7e,يرهق|noun,يُرْهِقَ,يرهق,noun,rhq|رهق,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""74:17:1""}",2026-01-31 13:11:22,
5c0ac252e2f253293c55f413ae030086e7e79014e25db740af0e87d115c68e9b,اسرف|noun,أَسْرَفَ,اسرف,noun,srf|سرف,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""20:127:4""}",2026-01-31 13:11:22,
9ab0c56cb8d96221bcab97fd56504475800d0787fa164889c96ec960357d7f6c,يصحب|noun,يُصْحَبُ,يصحب,noun,SHb|صحب,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""21:43:14""}",2026-01-31 13:11:22,
0bee3dd448e6c4c958c674c2b328dcf5afc1ec01a9ce708613cf520c252b04a8,اصم|noun,أَصَمّ,اصم,noun,Smm|صمم,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:18:1""}",2026-01-31 13:11:22,
ba5815e94463960bb8aac033b0595d441246ee2490b8ecdbae114eabb5cc1f80,فرض|noun,فَرَضَ,فرض,noun,frD|فرض,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""66:2:2""}",2026-01-31 13:11:22,
086513edde21c0f3b37f3b20602341f93ee6e227b0c7bdc378275dd188aadee2,تظاهر|noun,تَظَٰهَرُ,تظاهر,noun,Zhr|ظهر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""66:4:9""}",2026-01-31 13:11:22,
0a071245c8306c4edd323e8ff1fb78575e9e1f58564724f87ec86d40824f8610,انبت|noun,أَنۢبَتَ,انبت,noun,nbt|نبت,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""37:146:1""}",2026-01-31 13:11:22,
02f02a8dbe2523c0c25fe3762bf97f77a82f6a130598a81b26b373b802e3f5e6,الي|noun,إِلَىٰ,الي,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""75:30:1""}",2026-01-31 13:11:22,
8382caf43c69b613a0b9d09cc65728f4742b2f8e3b60531fcddf6110ec0353c0,اسراييل|noun,إِسْرَائِيل,اسراييل,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:40:2""}",2026-01-31 13:11:22,
bd7303f8e69b2f52d73262ef4aaa7c201d4dad7211e8e49e8b7b3709684243f4,فاطر|noun,فَاطِر,فاطر,noun,fTr|فطر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""42:11:1""}",2026-01-31 13:11:22,
86cd7c4d4869e4946786c0fb97e8f5c0848de4458d3f58f46aca09d120d5e61a,لوط|noun,لُوط,لوط,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""21:74:1""}",2026-01-31 13:11:22,
ed46049670ef07085c3fcfde13f4e2fccce59ed2727ccffe70152776740a405d,ظهير|noun,ظَهِير,ظهير,noun,Zhr|ظهر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""28:17:8""}",2026-01-31 13:11:22,
595523ab2109b7ad669a7d7f78fc05649896798ebb67c349f9835044a2b12b81,عسري|noun,عُسْرَىٰ,عسري,noun,Esr|عسر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""92:10:2""}",2026-01-31 13:11:22,
3c87aa92831463c2949285ab34fb3c23b0c3d3e670449e8d9585fd0ce086368b,مرحب|noun,مَرْحَب,مرحب,noun,rHb|رحب,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""38:60:5""}",2026-01-31 13:11:22,
bf165141b6c3002d32ff31dfd832c34a61b0d2284957b67a237c7baa083b68c4,يستسخر|noun,يَسْتَسْخِرُ,يستسخر,noun,sxr|سخر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""37:14:4""}",2026-01-31 13:11:22,
11e71140d0f4983eb16d23a042586fff0f511ed4b71385511a6c74a6787eb402,نكس|noun,نُكِسُ,نكس,noun,nks|نكس,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""21:65:2""}",2026-01-31 13:11:22,
c268bd90c81f5514d18a3bad698fbbf43d4fda9acf7b27c5cb10a9973c030063,اسير|noun,أَسِير,اسير,noun,Asr|اسر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""76:8:7""}",2026-01-31 13:11:22,
e810b7ff09e5dfdf897cbfa5fce523751cbd3f4f6856cad4549755f839e62bd9,امس|noun,أَمْس,امس,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""28:82:5""}",2026-01-31 13:11:22,
83205dad3f8d0d3e788def0399b91da4a69fe8ad89bf16faf11409b4cdcbb099,تصاحب|noun,تُصَٰحِبْ,تصاحب,noun,SHb|صحب,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""18:76:8""}",2026-01-31 13:11:22,
d61d9f64ec64772e520edcc190b7fec4d7b448952ff3c494777a510ef7b72dad,سابحات|noun,سَّٰبِحَٰت,سابحات,noun,sbH|سبح,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""79:3:1""}",2026-01-31 13:11:22,
9d36e0ccaefc934ea818bfd1df3ed808793c301b392b7e99ac9abc2f540f91be,ناس|noun,نَّاس,ناس,noun,nws|نوس,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""22:73:2""}",2026-01-31 13:11:22,
aa771917957e362909e4c6b6f1e2133d7f62ab4244724b675a4620857d0c1c46,اصابع|noun,أَصَٰبِع,اصابع,noun,SbE|صبع,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""71:7:7""}",2026-01-31 13:11:22,
62825bba238572ea46c02e696ac04820770ea1868fe4d97447a2415245f55b64,قسوه|noun,قَسْوَة,قسوه,noun,qsw|قسو,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:74:11""}",2026-01-31 13:11:22,
a835014c91bafe7c99aa4629eeba073bc78170730c0a50dd96608bb5a46b1d1c,صيحه|noun,صَيْحَة,صيحه,noun,SyH|صيح,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""15:83:2""}",2026-01-31 13:11:22,
65c3b4b3bde8bb67bddf145bc3481bb2913d177f63e0284459c5cf8bd3bad5e9,ايان|noun,أَيَّان,ايان,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""51:12:2""}",2026-01-31 13:11:22,
255d6a00dfebf9f8df09a99f19bd1bc78480b7eb03a6a1bd0faa1ffb9ab43dfe,نصراني|noun,نَصْرَانِيّ,نصراني,noun,nSr|نصر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""5:18:3""}",2026-01-31 13:11:22,
cfd988e44b47f436d08532c79e371f56ba359b2a9819773abc09c90a3d4733c4,يستحسر|noun,يَسْتَحْسِرُ,يستحسر,noun,Hsr|حسر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""21:19:13""}",2026-01-31 13:11:22,
1f359b08642180092d44397f804849e9bea0526a1e3962fa3eba3ce7168c0ba1,يحطم|noun,يَحْطِمَ,يحطم,noun,HTm|حطم,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""27:18:14""}",2026-01-31 13:11:22,
58d0a506058b57f3cde23f5b4ad18baf9074285dcb2ec4a340e786b678a12e54,تسر|noun,تَسُرُّ,تسر,noun,srr|سرر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:69:17""}",2026-01-31 13:11:22,
f6d9ee7cf7abc5d579ca59c3f49b4e7225db240f12c847967888d820f7677f12,تناصر|noun,تَنَاصَرُ,تناصر,noun,nSr|نصر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""37:25:4""}",2026-01-31 13:11:22,
63d5f730c9dbbfea5872389948dc1aec1e8031b642996aea91c5bbe9a0e012d2,انطق|noun,أَنطَقَ,انطق,noun,nTq|نطق,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""41:21:7""}",2026-01-31 13:11:22,
395f23342e2a37cfb44bcc650f1321020a8566d784f570309002e44f00a9ea94,مهاجر|noun,مُهَاجِر,مهاجر,noun,hjr|هجر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""59:8:2""}",2026-01-31 13:11:22,
7463b3a3569569d73a9da43b6973dd9ab6cc9831078e04090ea27bb5f24bc91d,ساحر|noun,سَٰحِر,ساحر,noun,sHr|سحر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""20:70:2""}",2026-01-31 13:11:22,
f4f7ca31e96ab9bca7dcfc46315f5b52baf70b16c1d43202374b051940397fc8,سرر|noun,سُرُر,سرر,noun,srr|سرر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""88:13:2""}",2026-01-31 13:11:22,
7aacad7f6fe83e124e15c60292dc9c69c99956c188497ec2550f8621601ad817,موسي|noun,مُوسَىٰ,موسي,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""27:9:1""}",2026-01-31 13:11:22,
40eef4634a81e76d357cfdc1d7007d38a67536e7862737433fbc38861e6e1aea,عسره|noun,عُسْرَة,عسره,noun,Esr|عسر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:280:4""}",2026-01-31 13:11:22,
f38c87fea30d6d3a0800f5c54d5f7f8eb744feee3a1fe8ab82f7badd598e6082,عصيان|noun,عِصْيَان,عصيان,noun,ESy|عصي,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""49:7:25""}",2026-01-31 13:11:22,
60a343b8039c3409bb8d980ec7f1a1543ff63e28aaf4c8d1808562cdcc9512ad,اطوار|noun,أَطْوَار,اطوار,noun,Twr|طور,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""71:14:3""}",2026-01-31 13:11:22,
b77d97c35f4044b2810b98474038c84e1d3bfece9aefd0b11d3a90d88eea81f7,نمارق|noun,نَمَارِق,نمارق,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""88:15:1""}",2026-01-31 13:11:22,
743258b519a9d7890df970a8ac38d05de65a508e6b32587d3aa7f98ce57fa375,يهبط|noun,يَهْبِطُ,يهبط,noun,hbT|هبط,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:38:2""}",2026-01-31 13:11:22,
7c680559274dc86531e5054c9c453aacee2cccb0a6b5938f04ac3bb611c55b45,معدوده|noun,مَّعْدُودَة,معدوده,noun,Edd|عدد,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""2:184:2""}",2026-01-31 13:11:22,
be6b90918f2653cfb0d957ff4aa77854cc2f8416a29501896b093e5436cb4e39,منهمر|noun,مُّنْهَمِر,منهمر,noun,hmr|همر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""54:11:5""}",2026-01-31 13:11:22,
8f2603508674bb7deefc0e44e241e6a5c82967001b8fd0a1238ebb5e4683f163,عمران|noun,عِمْرَٰن,عمران,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""66:12:3""}",2026-01-31 13:11:22,
1f583ebc38c662ac987d00e1a6f0dfde0ba1e6d35131540791493722f460e931,روم|noun,رُّوم,روم,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""30:2:2""}",2026-01-31 13:11:22,
7339a3ce3ec34394df278e57fb28bd80eb3ed53223e0024c82c56c0941feb311,سليمان|noun,سُلَيْمَٰن,سليمان,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""21:81:1""}",2026-01-31 13:11:22,
13b5a2665403e89af16f3692cbabfb41e0300fdaea96b40dcfbb30ea3d7df8af,فطرت|noun,فِطْرَت,فطرت,noun,fTr|فطر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""30:30:5""}",2026-01-31 13:11:22,
28c748020f5f530b838fe5371cb556a793396d86a3d6d0131a33bd1af5d4cc91,ياقوت|noun,يَاقُوت,ياقوت,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""55:58:2""}",2026-01-31 13:11:22,
99b22ba7edcc8b953b268e898cac45428956b06f893f484b0a028ecf36c6e809,زرابي|noun,زَرَابِىّ,زرابي,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""88:16:1""}",2026-01-31 13:11:22,
9da48929de94b40eb169daf687d9258c26fe61b4cc3411faac032640e1eb3a61,عدن|noun,عَدْن,عدن,noun,,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""35:33:2""}",2026-01-31 13:11:22,
20afa8e5734fdc35801e2071fbb434d9753228587e3bee98f2b8be55becdb522,صبغ|noun,صِبْغ,صبغ,noun,Sbg|صبغ,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""23:20:8""}",2026-01-31 13:11:22,
92c8fa3a51b825a36bda0bca0e0a090de5881a56cb436f9d2ca9a1919194d997,محصنات|noun,مُحْصَنَٰت,محصنات,noun,HSn|حصن,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""4:24:1""}",2026-01-31 13:11:22,
fc12b51afbc98b4dc61d0338c7e7f9b3b2b01ab71cfe6ed39dbe9f96d44187cc,انتصر|noun,انتَصَرَ,انتصر,noun,nSr|نصر,,,"{""source"": ""qul_word_lemma"", ""word_location"": ""42:41:2""}",2026-01-31 13:11:22,
