id,topic,topic_ur,word_ar,word_en,root,root_ar,ref_surah,ref_ayah,ref
m19,helper,مدد گار,شَهِيد,Shaheed,,,2,107,2:107
m19,helper,مدد گار,شَهِيد,Shaheed,,,8,40,8:40
m19,helper,مدد گار,شَهِيد,Shaheed,,,2,23,2:23
m19,helper,مدد گار,شَهِيد,Shaheed,,,28,86,28:86
m19,helper,مدد گار,شَهِيد,Shaheed,,,20,29,20:29
m19,helper,مدد گار,شَهِيد,Shaheed,,,18,51,18:51
m19,helper,مدد گار,ظَهِير,Zaheer,,,47,13,47:13
m19,helper,مدد گار,ظَهِير,Zaheer,,,4,45,4:45
m19,helper,مدد گار,ظَهِير,Zaheer,,,61,14,61:14
m19,helper,مدد گار,ظَهِير,Zaheer,,,4,33,4:33
m19,helper,مدد گار,ظَهِير,Zaheer,,,2,107,2:107
m19,helper,مدد گار,ظَهِير,Zaheer,,,8,40,8:40
m19,helper,مدد گار,ظَهِير,Zaheer,,,2,23,2:23
m19,helper,مدد گار,ظَهِير,Zaheer,,,28,86,28:86
m19,helper,مدد گار,ظَهِير,Zaheer,,,20,29,20:29
m19,helper,مدد گار,ظَهِير,Zaheer,,,18,51,18:51
m19,helper,مدد گار,وَزِير,Wazeer,,,47,13,47:13
m19,helper,مدد گار,وَزِير,Wazeer,,,4,45,4:45
m19,helper,مدد گار,وَزِير,Wazeer,,,61,14,61:14
m19,helper,مدد گار,وَزِير,Wazeer,,,4,33,4:33
m19,helper,مدد گار,وَزِير,Wazeer,,,2,107,2:107
m19,helper,مدد گار,وَزِير,Wazeer,,,8,40,8:40
m19,helper,مدد گار,وَزِير,Wazeer,,,2,23,2:23
m19,helper,مدد گار,وَزِير,Wazeer,,,28,86,28:86
m19,helper,مدد گار,وَزِير,Wazeer,,,20,29,20:29
m19,helper,مدد گار,وَزِير,Wazeer,,,18,51,18:51
m19,helper,مدد گار,عَضُد,Adud,,,47,13,47:13
m19,helper,مدد گار,عَضُد,Adud,,,4,45,4:45
m19,helper,مدد گار,عَضُد,Adud,,,61,14,61:14
m19,helper,مدد گار,عَضُد,Adud,,,4,33,4:33
m19,helper,مدد گار,عَضُد,Adud,,,2,107,2:107
m19,helper,مدد گار,عَضُد,Adud,,,8,40,8:40
m19,helper,مدد گار,عَضُد,Adud,,,2,23,2:23
m19,helper,مدد گار,عَضُد,Adud,,,28,86,28:86
m19,helper,مدد گار,عَضُد,Adud,,,20,29,20:29
m19,helper,مدد گار,عَضُد,Adud,,,18,51,18:51
m20,To ridicule,مزاق اڑانا,اِسْتَهْزَأَ,Es’tah’za’aa,,,2,14,2:14
m20,To ridicule,مزاق اڑانا,اِسْتَهْزَأَ,Es’tah’za’aa,,,49,11,49:11
m20,To ridicule,مزاق اڑانا,اِسْتَهْزَأَ,Es’tah’za’aa,,,12,94,12:94
m20,To ridicule,مزاق اڑانا,سَخَرَ-فَنَّدَ,Sakhara-Fannada,,,2,14,2:14
m20,To ridicule,مزاق اڑانا,سَخَرَ-فَنَّدَ,Sakhara-Fannada,,,49,11,49:11
m20,To ridicule,مزاق اڑانا,سَخَرَ-فَنَّدَ,Sakhara-Fannada,,,12,94,12:94
m21,man,مرد,رَجُل,Rajul,,,4,34,4:34
m21,man,مرد,رَجُل,Rajul,,,2,102,2:102
m21,man,مرد,رَجُل,Rajul,,,6,143,6:143
m21,man,مرد,رَجُل,Rajul,,,4,176,4:176
m21,man,مرد,إِمرَءٌ-مَرْءٌ,Emra’on-Marr’on,,,4,34,4:34
m21,man,مرد,إِمرَءٌ-مَرْءٌ,Emra’on-Marr’on,,,2,102,2:102
m21,man,مرد,إِمرَءٌ-مَرْءٌ,Emra’on-Marr’on,,,6,143,6:143
m21,man,مرد,إِمرَءٌ-مَرْءٌ,Emra’on-Marr’on,,,4,176,4:176
m21,man,مرد,ذَكَرٌ,Thakarun,,,4,34,4:34
m21,man,مرد,ذَكَرٌ,Thakarun,,,2,102,2:102
m21,man,مرد,ذَكَرٌ,Thakarun,,,6,143,6:143
m21,man,مرد,ذَكَرٌ,Thakarun,,,4,176,4:176
m22,Taste,مزا,ذَائِقَة,Thaa’eqah,,,2,185,2:185
m22,Taste,مزا,ذَائِقَة,Thaa’eqah,,,47,15,47:15
m22,Taste,مزا,ذَائِقَة,Thaa’eqah,,,4,4,4:4
m22,Taste,مزا,طَعْم,Ta’am,,,2,185,2:185
m22,Taste,مزا,طَعْم,Ta’am,,,47,15,47:15
m22,Taste,مزا,طَعْم,Ta’am,,,4,4,4:4
m22,Taste,مزا,لَذَّة,Lath’thah,,,2,185,2:185
m22,Taste,مزا,لَذَّة,Lath’thah,,,47,15,47:15
m22,Taste,مزا,لَذَّة,Lath’thah,,,4,4,4:4
m23,"To adorn, decorate",مزین کرنا,زَيَّنَ,Zayyana,,,67,5,67:5
m23,"To adorn, decorate",مزین کرنا,زَيَّنَ,Zayyana,,,6,43,6:43
m23,"To adorn, decorate",مزین کرنا,زَيَّنَ,Zayyana,,,6,112,6:112
m23,"To adorn, decorate",مزین کرنا,زَيَّنَ,Zayyana,,,12,18,12:18
m23,"To adorn, decorate",مزین کرنا,زُخْرُف,Zakh’rafa,,,67,5,67:5
m23,"To adorn, decorate",مزین کرنا,زُخْرُف,Zakh’rafa,,,6,43,6:43
m23,"To adorn, decorate",مزین کرنا,زُخْرُف,Zakh’rafa,,,6,112,6:112
m23,"To adorn, decorate",مزین کرنا,زُخْرُف,Zakh’rafa,,,12,18,12:18
m23,"To adorn, decorate",مزین کرنا,سَوَّلَ,Saw’wala,,,67,5,67:5
m23,"To adorn, decorate",مزین کرنا,سَوَّلَ,Saw’wala,,,6,43,6:43
m23,"To adorn, decorate",مزین کرنا,سَوَّلَ,Saw’wala,,,6,112,6:112
m23,"To adorn, decorate",مزین کرنا,سَوَّلَ,Saw’wala,,,12,18,12:18
m24,traveller,مسافر,اِبنُ السَبِيل,Ibnu Ussabeel,,,2,177,2:177
m24,traveller,مسافر,اِبنُ السَبِيل,Ibnu Ussabeel,,,4,43,4:43
m24,traveller,مسافر,اِبنُ السَبِيل,Ibnu Ussabeel,,,56,73,56:73
m24,traveller,مسافر,اِبنُ السَبِيل,Ibnu Ussabeel,,,12,19,12:19
m24,traveller,مسافر,عَابِرِي سَبِيل,Aaabiree Sabeel,,,2,177,2:177
m24,traveller,مسافر,عَابِرِي سَبِيل,Aaabiree Sabeel,,,4,43,4:43
m24,traveller,مسافر,عَابِرِي سَبِيل,Aaabiree Sabeel,,,56,73,56:73
m24,traveller,مسافر,عَابِرِي سَبِيل,Aaabiree Sabeel,,,12,19,12:19
m24,traveller,مسافر,مُقْوِين,Muqween,,,2,177,2:177
m24,traveller,مسافر,مُقْوِين,Muqween,,,4,43,4:43
m24,traveller,مسافر,مُقْوِين,Muqween,,,56,73,56:73
m24,traveller,مسافر,مُقْوِين,Muqween,,,12,19,12:19
m24,traveller,مسافر,سَيَّارَة,Say’yaarah,,,2,177,2:177
m24,traveller,مسافر,سَيَّارَة,Say’yaarah,,,4,43,4:43
m24,traveller,مسافر,سَيَّارَة,Say’yaarah,,,56,73,56:73
m24,traveller,مسافر,سَيَّارَة,Say’yaarah,,,12,19,12:19
m25,To harness,مسخر کرنا,سَخَّرَ,Sakh’khara,,,43,13,43:13
m25,To harness,مسخر کرنا,سَخَّرَ,Sakh’khara,,,36,72,36:72
m25,To harness,مسخر کرنا,سَخَّرَ,Sakh’khara,,,67,15,67:15
m25,To harness,مسخر کرنا,سَخَّرَ,Sakh’khara,,,2,71,2:71
m25,To harness,مسخر کرنا,ذَلَّلَ-ذَلُول,Thal’lala-Thalool,,,43,13,43:13
m25,To harness,مسخر کرنا,ذَلَّلَ-ذَلُول,Thal’lala-Thalool,,,36,72,36:72
m25,To harness,مسخر کرنا,ذَلَّلَ-ذَلُول,Thal’lala-Thalool,,,67,15,67:15
m25,To harness,مسخر کرنا,ذَلَّلَ-ذَلُول,Thal’lala-Thalool,,,2,71,2:71
m26,To subdued,مسلط کرنا,سَلَطَ,Sallata,,,59,6,59:6
m26,To subdued,مسلط کرنا,سَلَطَ,Sallata,,,43,36,43:36
m26,To subdued,مسلط کرنا,قَيَّضَ,Qayyada,,,59,6,59:6
m26,To subdued,مسلط کرنا,قَيَّضَ,Qayyada,,,43,36,43:36
m27,To be busy,مشغول ہونا -,شَغَلَ,Shaghala,,,48,11,48:11
m27,To be busy,مشغول ہونا -,شَغَلَ,Shaghala,,,9,69,9:69
m27,To be busy,مشغول ہونا -,شَغَلَ,Shaghala,,,6,68,6:68
m27,To be busy,مشغول ہونا -,شَغَلَ,Shaghala,,,2,199,2:199
m27,To be busy,مشغول ہونا -,شَغَلَ,Shaghala,,,10,61,10:61
m27,To be busy,مشغول ہونا -,شَغَلَ,Shaghala,,,36,40,36:40
m27,To be busy,مشغول ہونا -,شَغَلَ,Shaghala,,,73,7,73:7
m27,To be busy,مشغول ہونا -,خَاضَ,Khaada,,,48,11,48:11
m27,To be busy,مشغول ہونا -,خَاضَ,Khaada,,,9,69,9:69
m27,To be busy,مشغول ہونا -,خَاضَ,Khaada,,,6,68,6:68
m27,To be busy,مشغول ہونا -,خَاضَ,Khaada,,,2,199,2:199
m27,To be busy,مشغول ہونا -,خَاضَ,Khaada,,,10,61,10:61
m27,To be busy,مشغول ہونا -,خَاضَ,Khaada,,,36,40,36:40
m27,To be busy,مشغول ہونا -,خَاضَ,Khaada,,,73,7,73:7
m27,To be busy,مشغول ہونا -,أَفَاضَ,Afaada,,,48,11,48:11
m27,To be busy,مشغول ہونا -,أَفَاضَ,Afaada,,,9,69,9:69
m27,To be busy,مشغول ہونا -,أَفَاضَ,Afaada,,,6,68,6:68
m27,To be busy,مشغول ہونا -,أَفَاضَ,Afaada,,,2,199,2:199
m27,To be busy,مشغول ہونا -,أَفَاضَ,Afaada,,,10,61,10:61
m27,To be busy,مشغول ہونا -,أَفَاضَ,Afaada,,,36,40,36:40
m27,To be busy,مشغول ہونا -,أَفَاضَ,Afaada,,,73,7,73:7
m27,To be busy,مشغول ہونا -,سَبَحَ,Sabaha,,,48,11,48:11
m27,To be busy,مشغول ہونا -,سَبَحَ,Sabaha,,,9,69,9:69
m27,To be busy,مشغول ہونا -,سَبَحَ,Sabaha,,,6,68,6:68
m27,To be busy,مشغول ہونا -,سَبَحَ,Sabaha,,,2,199,2:199
m27,To be busy,مشغول ہونا -,سَبَحَ,Sabaha,,,10,61,10:61
m27,To be busy,مشغول ہونا -,سَبَحَ,Sabaha,,,36,40,36:40
m27,To be busy,مشغول ہونا -,سَبَحَ,Sabaha,,,73,7,73:7
m27,To be busy,مشغول ہونا -,مِحْنَة,Mihnah,,,48,11,48:11
m27,To be busy,مشغول ہونا -,مِحْنَة,Mihnah,,,9,69,9:69
m27,To be busy,مشغول ہونا -,مِحْنَة,Mihnah,,,6,68,6:68
m27,To be busy,مشغول ہونا -,مِحْنَة,Mihnah,,,2,199,2:199
m27,To be busy,مشغول ہونا -,مِحْنَة,Mihnah,,,10,61,10:61
m27,To be busy,مشغول ہونا -,مِحْنَة,Mihnah,,,36,40,36:40
m27,To be busy,مشغول ہونا -,مِحْنَة,Mihnah,,,73,7,73:7
m27,To be busy,مشغول ہونا -,مَشَقَّة,Mashaqqah,,,48,11,48:11
m27,To be busy,مشغول ہونا -,مَشَقَّة,Mashaqqah,,,9,69,9:69
m27,To be busy,مشغول ہونا -,مَشَقَّة,Mashaqqah,,,6,68,6:68
m27,To be busy,مشغول ہونا -,مَشَقَّة,Mashaqqah,,,2,199,2:199
m27,To be busy,مشغول ہونا -,مَشَقَّة,Mashaqqah,,,10,61,10:61
m27,To be busy,مشغول ہونا -,مَشَقَّة,Mashaqqah,,,36,40,36:40
m27,To be busy,مشغول ہونا -,مَشَقَّة,Mashaqqah,,,73,7,73:7
m28,To put in hardship,مشقت میں ڈالنا,أَعْنَتَ,A’anata,,,2,220,2:220
m28,To put in hardship,مشقت میں ڈالنا,أَعْنَتَ,A’anata,,,38,59,38:59
m28,To put in hardship,مشقت میں ڈالنا,اِقْتَحَمَ,Eq’tahama,,,2,220,2:220
m28,To put in hardship,مشقت میں ڈالنا,اِقْتَحَمَ,Eq’tahama,,,38,59,38:59
m29,To consult,مشورہ کرنا,شَاوَرَ,Shaawara,,,3,159,3:159
m29,To consult,مشورہ کرنا,شَاوَرَ,Shaawara,,,4,81,4:81
m29,To consult,مشورہ کرنا,شَاوَرَ,Shaawara,,,27,49,27:49
m29,To consult,مشورہ کرنا,شَاوَرَ,Shaawara,,,58,8,58:8
m29,To consult,مشورہ کرنا,شَاوَرَ,Shaawara,,,28,20,28:20
m29,To consult,مشورہ کرنا,بَيَّتَ,Bayyata,,,3,159,3:159
m29,To consult,مشورہ کرنا,بَيَّتَ,Bayyata,,,4,81,4:81
m29,To consult,مشورہ کرنا,بَيَّتَ,Bayyata,,,27,49,27:49
m29,To consult,مشورہ کرنا,بَيَّتَ,Bayyata,,,58,8,58:8
m29,To consult,مشورہ کرنا,بَيَّتَ,Bayyata,,,28,20,28:20
m29,To consult,مشورہ کرنا,تَنَاجَى,Tanaajaa,,,3,159,3:159
m29,To consult,مشورہ کرنا,تَنَاجَى,Tanaajaa,,,4,81,4:81
m29,To consult,مشورہ کرنا,تَنَاجَى,Tanaajaa,,,27,49,27:49
m29,To consult,مشورہ کرنا,تَنَاجَى,Tanaajaa,,,58,8,58:8
m29,To consult,مشورہ کرنا,تَنَاجَى,Tanaajaa,,,28,20,28:20
m29,To consult,مشورہ کرنا,إِئْتَمَرَ,E’etamara,,,3,159,3:159
m29,To consult,مشورہ کرنا,إِئْتَمَرَ,E’etamara,,,4,81,4:81
m29,To consult,مشورہ کرنا,إِئْتَمَرَ,E’etamara,,,27,49,27:49
m29,To consult,مشورہ کرنا,إِئْتَمَرَ,E’etamara,,,58,8,58:8
m29,To consult,مشورہ کرنا,إِئْتَمَرَ,E’etamara,,,28,20,28:20
m30,To make famous,مشہور کرنا,شَاعَ,Shaa’aa,,,24,19,24:19
m30,To make famous,مشہور کرنا,شَاعَ,Shaa’aa,,,4,83,4:83
m30,To make famous,مشہور کرنا,شَاعَ,Shaa’aa,,,33,60,33:60
m30,To make famous,مشہور کرنا,شَاعَ,Shaa’aa,,,2,173,2:173
m30,To make famous,مشہور کرنا,أّذَاعَ,Athaa’aa,,,24,19,24:19
m30,To make famous,مشہور کرنا,أّذَاعَ,Athaa’aa,,,4,83,4:83
m30,To make famous,مشہور کرنا,أّذَاعَ,Athaa’aa,,,33,60,33:60
m30,To make famous,مشہور کرنا,أّذَاعَ,Athaa’aa,,,2,173,2:173
m30,To make famous,مشہور کرنا,أَرْجَفَ,Arrjafa,,,24,19,24:19
m30,To make famous,مشہور کرنا,أَرْجَفَ,Arrjafa,,,4,83,4:83
m30,To make famous,مشہور کرنا,أَرْجَفَ,Arrjafa,,,33,60,33:60
m30,To make famous,مشہور کرنا,أَرْجَفَ,Arrjafa,,,2,173,2:173
m30,To make famous,مشہور کرنا,أَهَلَّ,Ahalla,,,24,19,24:19
m30,To make famous,مشہور کرنا,أَهَلَّ,Ahalla,,,4,83,4:83
m30,To make famous,مشہور کرنا,أَهَلَّ,Ahalla,,,33,60,33:60
m30,To make famous,مشہور کرنا,أَهَلَّ,Ahalla,,,2,173,2:173
m31,"Strong, fixed",مضبوط,ثَابِت,Thaabit,,,14,24,14:24
m31,"Strong, fixed",مضبوط,ثَابِت,Thaabit,,,3,7,3:7
m31,"Strong, fixed",مضبوط,ثَابِت,Thaabit,,,68,45,68:45
m31,"Strong, fixed",مضبوط,ثَابِت,Thaabit,,,4,5,4:5
m31,"Strong, fixed",مضبوط,ثَابِت,Thaabit,,,98,2,98:2
m31,"Strong, fixed",مضبوط,ثَابِت,Thaabit,,,2,256,2:256
m31,"Strong, fixed",مضبوط,رَاسِخ,Raasikh,,,14,24,14:24
m31,"Strong, fixed",مضبوط,رَاسِخ,Raasikh,,,3,7,3:7
m31,"Strong, fixed",مضبوط,رَاسِخ,Raasikh,,,68,45,68:45
m31,"Strong, fixed",مضبوط,رَاسِخ,Raasikh,,,4,5,4:5
m31,"Strong, fixed",مضبوط,رَاسِخ,Raasikh,,,98,2,98:2
m31,"Strong, fixed",مضبوط,رَاسِخ,Raasikh,,,2,256,2:256
m31,"Strong, fixed",مضبوط,مَتِين,Mateen,,,14,24,14:24
m31,"Strong, fixed",مضبوط,مَتِين,Mateen,,,3,7,3:7
m31,"Strong, fixed",مضبوط,مَتِين,Mateen,,,68,45,68:45
m31,"Strong, fixed",مضبوط,مَتِين,Mateen,,,4,5,4:5
m31,"Strong, fixed",مضبوط,مَتِين,Mateen,,,98,2,98:2
m31,"Strong, fixed",مضبوط,مَتِين,Mateen,,,2,256,2:256
m31,"Strong, fixed",مضبوط,مُحْكَم,Muhkam,,,14,24,14:24
m31,"Strong, fixed",مضبوط,مُحْكَم,Muhkam,,,3,7,3:7
m31,"Strong, fixed",مضبوط,مُحْكَم,Muhkam,,,68,45,68:45
m31,"Strong, fixed",مضبوط,مُحْكَم,Muhkam,,,4,5,4:5
m31,"Strong, fixed",مضبوط,مُحْكَم,Muhkam,,,98,2,98:2
m31,"Strong, fixed",مضبوط,مُحْكَم,Muhkam,,,2,256,2:256
m31,"Strong, fixed",مضبوط,قَيِّمَة,Qayyimah,,,14,24,14:24
m31,"Strong, fixed",مضبوط,قَيِّمَة,Qayyimah,,,3,7,3:7
m31,"Strong, fixed",مضبوط,قَيِّمَة,Qayyimah,,,68,45,68:45
m31,"Strong, fixed",مضبوط,قَيِّمَة,Qayyimah,,,4,5,4:5
m31,"Strong, fixed",مضبوط,قَيِّمَة,Qayyimah,,,98,2,98:2
m31,"Strong, fixed",مضبوط,قَيِّمَة,Qayyimah,,,2,256,2:256
m31,"Strong, fixed",مضبوط,وُثْقَى,Wuth’qaa,,,14,24,14:24
m31,"Strong, fixed",مضبوط,وُثْقَى,Wuth’qaa,,,3,7,3:7
m31,"Strong, fixed",مضبوط,وُثْقَى,Wuth’qaa,,,68,45,68:45
m31,"Strong, fixed",مضبوط,وُثْقَى,Wuth’qaa,,,4,5,4:5
m31,"Strong, fixed",مضبوط,وُثْقَى,Wuth’qaa,,,98,2,98:2
m31,"Strong, fixed",مضبوط,وُثْقَى,Wuth’qaa,,,2,256,2:256
m32,"To make it firm, strong",مضبوط بنانا - کرنا,ثَبَّتَ,Thabbata,,,14,27,14:27
m32,"To make it firm, strong",مضبوط بنانا - کرنا,ثَبَّتَ,Thabbata,,,22,52,22:52
m32,"To make it firm, strong",مضبوط بنانا - کرنا,ثَبَّتَ,Thabbata,,,89,26,89:26
m32,"To make it firm, strong",مضبوط بنانا - کرنا,ثَبَّتَ,Thabbata,,,5,7,5:7
m32,"To make it firm, strong",مضبوط بنانا - کرنا,ثَبَّتَ,Thabbata,,,76,28,76:28
m32,"To make it firm, strong",مضبوط بنانا - کرنا,ثَبَّتَ,Thabbata,,,27,88,27:88
m32,"To make it firm, strong",مضبوط بنانا - کرنا,ثَبَّتَ,Thabbata,,,28,10,28:10
m32,"To make it firm, strong",مضبوط بنانا - کرنا,ثَبَّتَ,Thabbata,,,48,29,48:29
m32,"To make it firm, strong",مضبوط بنانا - کرنا,ثَبَّتَ,Thabbata,,,16,91,16:91
m32,"To make it firm, strong",مضبوط بنانا - کرنا,ثَبَّتَ,Thabbata,,,5,89,5:89
m32,"To make it firm, strong",مضبوط بنانا - کرنا,ثَبَّتَ,Thabbata,,,63,4,63:4
m32,"To make it firm, strong",مضبوط بنانا - کرنا,ثَبَّتَ,Thabbata,,,61,4,61:4
m32,"To make it firm, strong",مضبوط بنانا - کرنا,ثَبَّتَ,Thabbata,,,4,78,4:78
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَحْكَمَ,Ahkama,,,14,27,14:27
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَحْكَمَ,Ahkama,,,22,52,22:52
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَحْكَمَ,Ahkama,,,89,26,89:26
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَحْكَمَ,Ahkama,,,5,7,5:7
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَحْكَمَ,Ahkama,,,76,28,76:28
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَحْكَمَ,Ahkama,,,27,88,27:88
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَحْكَمَ,Ahkama,,,28,10,28:10
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَحْكَمَ,Ahkama,,,48,29,48:29
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَحْكَمَ,Ahkama,,,16,91,16:91
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَحْكَمَ,Ahkama,,,5,89,5:89
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَحْكَمَ,Ahkama,,,63,4,63:4
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَحْكَمَ,Ahkama,,,61,4,61:4
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَحْكَمَ,Ahkama,,,4,78,4:78
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَوْثَقَ,Awthaqa,,,14,27,14:27
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَوْثَقَ,Awthaqa,,,22,52,22:52
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَوْثَقَ,Awthaqa,,,89,26,89:26
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَوْثَقَ,Awthaqa,,,5,7,5:7
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَوْثَقَ,Awthaqa,,,76,28,76:28
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَوْثَقَ,Awthaqa,,,27,88,27:88
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَوْثَقَ,Awthaqa,,,28,10,28:10
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَوْثَقَ,Awthaqa,,,48,29,48:29
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَوْثَقَ,Awthaqa,,,16,91,16:91
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَوْثَقَ,Awthaqa,,,5,89,5:89
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَوْثَقَ,Awthaqa,,,63,4,63:4
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَوْثَقَ,Awthaqa,,,61,4,61:4
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَوْثَقَ,Awthaqa,,,4,78,4:78
m32,"To make it firm, strong",مضبوط بنانا - کرنا,شَدَّ,Shadda,,,14,27,14:27
m32,"To make it firm, strong",مضبوط بنانا - کرنا,شَدَّ,Shadda,,,22,52,22:52
m32,"To make it firm, strong",مضبوط بنانا - کرنا,شَدَّ,Shadda,,,89,26,89:26
m32,"To make it firm, strong",مضبوط بنانا - کرنا,شَدَّ,Shadda,,,5,7,5:7
m32,"To make it firm, strong",مضبوط بنانا - کرنا,شَدَّ,Shadda,,,76,28,76:28
m32,"To make it firm, strong",مضبوط بنانا - کرنا,شَدَّ,Shadda,,,27,88,27:88
m32,"To make it firm, strong",مضبوط بنانا - کرنا,شَدَّ,Shadda,,,28,10,28:10
m32,"To make it firm, strong",مضبوط بنانا - کرنا,شَدَّ,Shadda,,,48,29,48:29
m32,"To make it firm, strong",مضبوط بنانا - کرنا,شَدَّ,Shadda,,,16,91,16:91
m32,"To make it firm, strong",مضبوط بنانا - کرنا,شَدَّ,Shadda,,,5,89,5:89
m32,"To make it firm, strong",مضبوط بنانا - کرنا,شَدَّ,Shadda,,,63,4,63:4
m32,"To make it firm, strong",مضبوط بنانا - کرنا,شَدَّ,Shadda,,,61,4,61:4
m32,"To make it firm, strong",مضبوط بنانا - کرنا,شَدَّ,Shadda,,,4,78,4:78
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَتْقَنَ,Atqana,,,14,27,14:27
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَتْقَنَ,Atqana,,,22,52,22:52
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَتْقَنَ,Atqana,,,89,26,89:26
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَتْقَنَ,Atqana,,,5,7,5:7
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَتْقَنَ,Atqana,,,76,28,76:28
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَتْقَنَ,Atqana,,,27,88,27:88
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَتْقَنَ,Atqana,,,28,10,28:10
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَتْقَنَ,Atqana,,,48,29,48:29
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَتْقَنَ,Atqana,,,16,91,16:91
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَتْقَنَ,Atqana,,,5,89,5:89
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَتْقَنَ,Atqana,,,63,4,63:4
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَتْقَنَ,Atqana,,,61,4,61:4
m32,"To make it firm, strong",مضبوط بنانا - کرنا,أَتْقَنَ,Atqana,,,4,78,4:78
m32,"To make it firm, strong",مضبوط بنانا - کرنا,رَبَطَ,Rabata,,,14,27,14:27
m32,"To make it firm, strong",مضبوط بنانا - کرنا,رَبَطَ,Rabata,,,22,52,22:52
m32,"To make it firm, strong",مضبوط بنانا - کرنا,رَبَطَ,Rabata,,,89,26,89:26
m32,"To make it firm, strong",مضبوط بنانا - کرنا,رَبَطَ,Rabata,,,5,7,5:7
m32,"To make it firm, strong",مضبوط بنانا - کرنا,رَبَطَ,Rabata,,,76,28,76:28
m32,"To make it firm, strong",مضبوط بنانا - کرنا,رَبَطَ,Rabata,,,27,88,27:88
m32,"To make it firm, strong",مضبوط بنانا - کرنا,رَبَطَ,Rabata,,,28,10,28:10
m32,"To make it firm, strong",مضبوط بنانا - کرنا,رَبَطَ,Rabata,,,48,29,48:29
m32,"To make it firm, strong",مضبوط بنانا - کرنا,رَبَطَ,Rabata,,,16,91,16:91
m32,"To make it firm, strong",مضبوط بنانا - کرنا,رَبَطَ,Rabata,,,5,89,5:89
m32,"To make it firm, strong",مضبوط بنانا - کرنا,رَبَطَ,Rabata,,,63,4,63:4
m32,"To make it firm, strong",مضبوط بنانا - کرنا,رَبَطَ,Rabata,,,61,4,61:4
m32,"To make it firm, strong",مضبوط بنانا - کرنا,رَبَطَ,Rabata,,,4,78,4:78
m32,"To make it firm, strong",مضبوط بنانا - کرنا,آزَرَ,Aaa’zara,,,14,27,14:27
m32,"To make it firm, strong",مضبوط بنانا - کرنا,آزَرَ,Aaa’zara,,,22,52,22:52
m32,"To make it firm, strong",مضبوط بنانا - کرنا,آزَرَ,Aaa’zara,,,89,26,89:26
m32,"To make it firm, strong",مضبوط بنانا - کرنا,آزَرَ,Aaa’zara,,,5,7,5:7
m32,"To make it firm, strong",مضبوط بنانا - کرنا,آزَرَ,Aaa’zara,,,76,28,76:28
m32,"To make it firm, strong",مضبوط بنانا - کرنا,آزَرَ,Aaa’zara,,,27,88,27:88
m32,"To make it firm, strong",مضبوط بنانا - کرنا,آزَرَ,Aaa’zara,,,28,10,28:10
m32,"To make it firm, strong",مضبوط بنانا - کرنا,آزَرَ,Aaa’zara,,,48,29,48:29
m32,"To make it firm, strong",مضبوط بنانا - کرنا,آزَرَ,Aaa’zara,,,16,91,16:91
m32,"To make it firm, strong",مضبوط بنانا - کرنا,آزَرَ,Aaa’zara,,,5,89,5:89
m32,"To make it firm, strong",مضبوط بنانا - کرنا,آزَرَ,Aaa’zara,,,63,4,63:4
m32,"To make it firm, strong",مضبوط بنانا - کرنا,آزَرَ,Aaa’zara,,,61,4,61:4
